scenario,replicate,year,C_f,S_b-i,P_adp,C_adp,V_LUC,R2,R1,S_LUC,div,div_loss
85,64,2073,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,26.97377711,-78.78385224
85,64,2074,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,26.65197032,-79.03696846
85,64,2075,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,26.39608097,-79.2382375
85,64,2076,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,26.16915208,-79.41672777
85,64,2077,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,25.98436712,-79.56206986
85,64,2078,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,25.78308479,-79.7203879
85,64,2079,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,25.50147684,-79.94188584
85,64,2080,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,25.26280527,-80.12961228
85,64,2081,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,24.77227865,-80.5154346
85,64,2082,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,24.42237591,-80.79064961
85,64,2083,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,24.06728622,-81.0699444
85,64,2084,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,23.71190836,-81.34946584
85,64,2085,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,23.38001585,-81.61051495
85,64,2086,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,23.10395505,-81.82764979
85,64,2087,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,22.83272099,-82.04098817
85,64,2088,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,22.5660255,-82.25075675
85,64,2089,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,22.29572797,-82.4633585
85,64,2090,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,22.03004106,-82.67233379
85,64,2091,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,21.78207622,-82.86736983
85,64,2092,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,21.59239248,-83.01656504
85,64,2093,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,21.37137094,-83.1904089
85,64,2094,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,21.15215042,-83.36283618
85,64,2095,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,20.99661408,-83.48517284
85,64,2096,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,20.83365752,-83.61334586
85,64,2097,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,20.67307831,-83.73964898
85,64,2098,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,20.45645126,-83.91003638
85,64,2099,0.618,284,0.0321,0.00036,0.291270654,1,0.422258827,0.577741173,20.30192349,-84.03157975
85,65,2015,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,164.9293802,0
85,65,2016,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,164.7336013,-0.118704684
85,65,2017,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,164.4513233,-0.289855512
85,65,2018,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,164.0659966,-0.52348684
85,65,2019,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,163.6862982,-0.753705615
85,65,2020,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,162.3758124,-1.54827951
85,65,2021,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,161.2171524,-2.250798369
85,65,2022,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,160.0773869,-2.941861113
85,65,2023,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,158.5957119,-3.840230462
85,65,2024,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,157.4876382,-4.512077831
85,65,2025,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,156.1879397,-5.300111168
85,65,2026,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,155.0968844,-5.961639938
85,65,2027,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,154.1226801,-6.552319597
85,65,2028,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,152.9543049,-7.260728977
85,65,2029,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,152.0103183,-7.833087037
85,65,2030,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,150.9482077,-8.477066053
85,65,2031,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,149.7669012,-9.19331594
85,65,2032,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,148.6891122,-9.846801086
85,65,2033,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,147.6475712,-10.47830834
85,65,2034,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,146.5323283,-11.15450254
85,65,2035,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,145.639665,-11.69574225
85,65,2036,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,144.6425461,-12.30031549
85,65,2037,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,143.3356114,-13.09273628
85,65,2038,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,142.1536348,-13.80939246
85,65,2039,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,140.9943049,-14.5123175
85,65,2040,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,139.6926633,-15.30152898
85,65,2041,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,138.8558794,-15.80888788
85,65,2042,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,137.9323283,-16.36885549
85,65,2043,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,136.679598,-17.12841106
85,65,2044,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,135.6957454,-17.72494068
85,65,2045,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,134.7979229,-18.26930851
85,65,2046,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,133.8923283,-18.81838873
85,65,2047,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,132.718392,-19.53016992
85,65,2048,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,131.7519598,-20.1161372
85,65,2049,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,130.5834506,-20.82462782
85,65,2050,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,129.5717923,-21.4380166
85,65,2051,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,128.8746399,-21.86071412
85,65,2052,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,128.1120268,-22.32310178
85,65,2053,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,127.1147739,-22.92775626
85,65,2054,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,126.1517588,-23.51165169
85,65,2055,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,125.1532328,-24.11707808
85,65,2056,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,124.1046566,-24.75285092
85,65,2057,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,123.2706198,-25.2585442
85,65,2058,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,122.3442546,-25.82021805
85,65,2059,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,121.4095812,-26.38692933
85,65,2060,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,120.238593,-27.09692303
85,65,2061,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,119.2998325,-27.6661124
85,65,2062,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,118.2566164,-28.2986353
85,65,2063,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,117.3093467,-28.87298397
85,65,2064,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,116.5961139,-29.30543136
85,65,2065,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,115.8588275,-29.75246293
85,65,2066,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,114.5776884,-30.52924333
85,65,2067,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,113.6723618,-31.07816105
85,65,2068,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,112.8665327,-31.56675144
85,65,2069,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,111.8580235,-32.17823085
85,65,2070,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,110.7344054,-32.8595031
85,65,2071,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,109.7398995,-33.46249203
85,65,2072,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,108.8423451,-34.00669731
85,65,2073,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,107.4749749,-34.83576136
85,65,2074,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,106.4620436,-35.44992198
85,65,2075,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,105.5009045,-36.03267994
85,65,2076,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,104.5716583,-36.5961006
85,65,2077,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,103.7167839,-37.11442814
85,65,2078,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,102.8629146,-37.63214627
85,65,2079,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,101.5887437,-38.40470171
85,65,2080,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,100.560938,-39.02788098
85,65,2081,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,99.25829146,-39.81770177
85,65,2082,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,98.22706868,-40.44295288
85,65,2083,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,97.31678392,-40.99487684
85,65,2084,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,96.12824121,-41.71551418
85,65,2085,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,95.01172529,-42.39248024
85,65,2086,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,94.14713568,-42.91669831
85,65,2087,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,93.21842546,-43.47979399
85,65,2088,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,92.2040201,-44.09484836
85,65,2089,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,91.1961139,-44.70596216
85,65,2090,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,90.19149079,-45.31508535
85,65,2091,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,88.93715243,-46.07561593
85,65,2092,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,88.12690117,-46.56688756
85,65,2093,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,87.14994975,-47.15923285
85,65,2094,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,86.05782245,-47.8214116
85,65,2095,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,85.21963149,-48.32962363
85,65,2096,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,84.29956449,-48.88747876
85,65,2097,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,83.47671692,-49.38638779
85,65,2098,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,82.40770519,-50.0345511
85,65,2099,0.573,788,0.0496,0.00206,0.22590802,1,0.944566799,0.055433201,81.58854271,-50.53122578
85,66,2015,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,179.5552781,0
85,66,2016,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,179.5940875,0.021614179
85,66,2017,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,179.6034692,0.026839144
85,66,2018,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,179.5895653,0.019095624
85,66,2019,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,179.5521733,-0.001729161
85,66,2020,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,42.67865821,-76.23090858
85,66,2021,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,18.17474352,-89.87791185
85,66,2022,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,14.67778078,-91.82548075
85,66,2023,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,13.5625,-92.4466158
85,66,2024,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,13.01781857,-92.74996608
85,66,2025,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,12.768696,-92.8887103
85,66,2026,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,12.61163607,-92.97618193
85,66,2027,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,12.50931425,-93.03316818
85,66,2028,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,12.43513769,-93.07447945
85,66,2029,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,12.39605832,-93.09624398
85,66,2030,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,12.32545896,-93.13556299
85,66,2031,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,11.01349892,-93.86623494
85,66,2032,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.84469492,-93.96024721
85,66,2033,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.80824784,-93.98054574
85,66,2034,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.73758099,-94.01990234
85,66,2035,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.6787257,-94.0526807
85,66,2036,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.65490011,-94.06594993
85,66,2037,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.63060205,-94.07948228
85,66,2038,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.61453834,-94.08842867
85,66,2039,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.6038067,-94.09440546
85,66,2040,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.59381749,-94.09996877
85,66,2041,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.937567495,-94.4654551
85,66,2042,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.895990821,-94.48861046
85,66,2043,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.916509179,-94.47718314
85,66,2044,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.939862311,-94.46417704
85,66,2045,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.971517279,-94.44654739
85,66,2046,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.01410637,-94.42282818
85,66,2047,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.06236501,-94.39595142
85,66,2048,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.11453834,-94.36689445
85,66,2049,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.15901728,-94.34212272
85,66,2050,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,10.20039147,-94.31908013
85,66,2051,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.430480562,-94.74786781
85,66,2052,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.328833693,-94.80447816
85,66,2053,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.312365011,-94.81365009
85,66,2054,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.288134449,-94.82714485
85,66,2055,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.274973002,-94.83447488
85,66,2056,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.254927106,-94.84563907
85,66,2057,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.246827754,-94.85014985
85,66,2058,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.240550756,-94.85364571
85,66,2059,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.227591793,-94.86086297
85,66,2060,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,9.216320194,-94.86714048
85,66,2061,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.687230022,-95.16180749
85,66,2062,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.613525918,-95.20285563
85,66,2063,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.606843952,-95.20657703
85,66,2064,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.607383909,-95.20627631
85,66,2065,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.609273758,-95.20522379
85,66,2066,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.595572354,-95.21285453
85,66,2067,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.596854752,-95.21214033
85,66,2068,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.604684125,-95.2077799
85,66,2069,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.59962203,-95.21059914
85,66,2070,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,8.60225432,-95.20913314
85,66,2071,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.834098272,-95.63694348
85,66,2072,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.769775918,-95.67276663
85,66,2073,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.772813175,-95.67107508
85,66,2074,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.791711663,-95.66054992
85,66,2075,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.802645788,-95.65446036
85,66,2076,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.830723542,-95.63882297
85,66,2077,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.855831533,-95.62483954
85,66,2078,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.876147408,-95.61352499
85,66,2079,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.90037797,-95.60003022
85,66,2080,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.923258639,-95.58728726
85,66,2081,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.561487581,-95.78876897
85,66,2082,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.51187905,-95.81639753
85,66,2083,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.501147408,-95.82237432
85,66,2084,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.489065875,-95.82910291
85,66,2085,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.473339633,-95.83786135
85,66,2086,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.479616631,-95.83436549
85,66,2087,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.483531317,-95.83218528
85,66,2088,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.48386879,-95.83199733
85,66,2089,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.483666307,-95.8321101
85,66,2090,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.479886609,-95.83421513
85,66,2091,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.245207883,-95.96491512
85,66,2092,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.125742441,-96.03144919
85,66,2093,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.07350162,-96.06054375
85,66,2094,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.057842873,-96.0692646
85,66,2095,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.045558855,-96.07610596
85,66,2096,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.029427646,-96.08508994
85,66,2097,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.020315875,-96.09016457
85,66,2098,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,7.007424406,-96.09734424
85,66,2099,0.62,660,0.0318,0.0005,0.822727279,1,0.018594861,0.981405139,6.987108531,-96.10865879
85,67,2015,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,177.2740811,0
85,67,2016,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,177.2812563,0.004047518
85,67,2017,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,177.245177,-0.016304752
85,67,2018,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,177.1937995,-0.045286711
85,67,2019,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,177.1199486,-0.086945874
85,67,2020,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,107.6088811,-39.29801783
85,67,2021,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,69.30122521,-60.90729971
85,67,2022,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,48.84011372,-72.44937702
85,67,2023,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,37.16949841,-79.03275077
85,67,2024,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,30.4556962,-82.81999489
85,67,2025,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,26.42097069,-85.09597651
85,67,2026,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,24.00670141,-86.4578616
85,67,2027,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,22.44838557,-87.33690485
85,67,2028,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,21.41487849,-87.91990439
85,67,2029,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,20.71779598,-88.31312742
85,67,2030,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,20.141542,-88.63819128
85,67,2031,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,19.03012252,-89.26514107
85,67,2032,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,18.31286807,-89.66974306
85,67,2033,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,17.7547553,-89.9845735
85,67,2034,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,17.35151966,-90.21203802
85,67,2035,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,17.0181412,-90.40009623
85,67,2036,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,16.75164151,-90.55042824
85,67,2037,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,16.49969539,-90.6925506
85,67,2038,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,16.26819197,-90.82314128
85,67,2039,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,16.09375212,-90.9215425
85,67,2040,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,15.90604481,-91.02742786
85,67,2041,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,15.40208488,-91.31171078
85,67,2042,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,15.12989914,-91.46525028
85,67,2043,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.91734922,-91.58514932
85,67,2044,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.78596087,-91.65926526
85,67,2045,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.71298991,-91.70042805
85,67,2046,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.64672037,-91.73781058
85,67,2047,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.58024775,-91.77530767
85,67,2048,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.54917755,-91.79283432
85,67,2049,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.50659988,-91.81685231
85,67,2050,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,14.46896365,-91.83808284
85,67,2051,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,13.89433426,-92.16223027
85,67,2052,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,13.54078386,-92.36166744
85,67,2053,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,13.28585934,-92.50546992
85,67,2054,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,13.11419481,-92.60230558
85,67,2055,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,12.98321262,-92.6761924
85,67,2056,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,12.85852569,-92.74652808
85,67,2057,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,12.7842686,-92.78841638
85,67,2058,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,12.70283626,-92.83435222
85,67,2059,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,12.62884993,-92.87608778
85,67,2060,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,12.55601435,-92.9171742
85,67,2061,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,12.17883978,-93.12993772
85,67,2062,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,11.94056725,-93.26434684
85,67,2063,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,11.79645299,-93.34564144
85,67,2064,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,11.68719962,-93.40727108
85,67,2065,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,11.60732417,-93.45232868
85,67,2066,0.61,463,0.0204,0.00077,0.207060216,1,0.119068463,0.880931537,11.52399648,-93.49933368
